a2a3
b7b6
f2f3
d7d6
f3f4
c8h3
e2e4
g7g5
g2g4
d8d7
b2b4
d7a4
d2d4
a4b3
d4d5
h3f1
e1f2
f8h6
c1b2
f1d3
e4e5
b8c6
g1f3
f7f6
f2g2
e8f7
h1g1
d3a6
d1f1
a6c8
f3h4
h6f8
f1d1
g8h6
g1h1
d6e5
b2c3
e7e6
h4f3
b3d5
f4g5
c8d7
g2f1
a8c8
d1d5
c6b8
f3g1
f8b4
f1f2
a7a5
d5d2
h8e8
f2e3
b4f8
d2d3
f8d6
e3d2
e8d8
d3g6
f7f8
c3d4
c7c6
d2d3
d6e7
g6e8
d7e8
b1c3
e7c5
a1a2
h6f7
c3b1
d8d7
g1e2
c5d6
h1g1
d7a7
d4e5
a7a8
g1f1
c8d8
e2d4
a8a6
f1c1
e8d7
d4b3
b6b5
c1g1
f6f5
c2c4
f7g5
c4c5
d7e8
g1f1
d8c8
a2g2
d6e7
g2g3
e8g6
b1d2
e7d6
d3c3
b8d7
c3b2
d6e5
b3d4
a6b6
b2b3
d7f6
g3e3
f6g8
e3d3
e5d6
h2h4
g5f7
b3a2
c8a8
g4g5
d6b8
c5b6
e6e5
d2b3
f5f4
a2a1
g6e4
f1d1
e4d3
d1e1
d3e4
a1b2
e4f3
e1e2
f8e7
d4c6
e7d7
b2c3
d7e6
e2g2
f7h8
g2d2
b8a7
c6e5
f3g4
b3a1
h7h6
c3c2
h8g6
d2g2
e6f5
h4h5
g4f3
e5f3
g8f6
c2b2
a8e8
g2c2
g6f8
c2g2
e8e6
g2e2
b5b4
f3h4
f5g4
g5f6
e6c6
e2d2
c6c4
a1c2
g4h4
d2f2
a5a4
f2g2
b4b3
g2e2
b3c2
e2e1
c2c1q
b2a2
c1c2
a2a1
c2c3
a1b1
c3h3
e1e7
h3e3
e7e4
c4c7
b6c7
e3e4
b1a2
e4h7
f6f7
h4h3
c7c8q
h3h2
c8c3
h2g2
c3a5
g2f3
a5e1
a7g1
e1d1
f3f2
d1e1
f2g2
e1e7
g1f2
a2a1
h7d3
a1a2
d3f1
e7b7
g2g1
b7b4
f8d7
b4e4
f2e3
e4g6
g1f2
g6a6
e3d4
a6e2
f2g3
e2f3
f1f3
f7f8q
d7e5
a2b1
e5c6
b1c1
f3a3
f8a3
g3g4
a3f8
d4a7
f8c5
c6e7
c5a5
g4g3
a5b5
g3h3
b5g5
a7e3
c1d1
a4a3
g5a5
e3d4
d1c1
e7c6
a5e1
d4f6
e1g1
f6h4
g1f2
h4f6
c1d1
f6h8
d1d2
c6a7
f2g2
h3h4
g2d5
h8c3
d2c3
h4g3
c3c4
a7b5
d5a8
g3g4
a8g8
g4h3
c4d5
a3a2
g8h7
b5c7
d5c4
c7b5
h7a7
h3h2
a7h7
a2a1q
c4d3
a1b2
h7d7
b2g2
d7d5
g2g7
d5c4
b5c3
c4a2
c3e2
a2d5
g7h8
d5b5
e2g3
b5b4
h8b8
b4b8
h2g2
d3c4
g2h1
b8a7
g3h5
a7f2
h5g3
f2g1
h1g1
c4c3
g3h5
c3b2
h5g7
b2c2
g7f5
c2c3
f5e3
c3d2
g1f2
d2c1
f2g2
c1b1
g2f2
b1a2
e3d1
a2b1
f2g2
b1a1
g2h2
a1b1
h2h3
b1a1
d1f2
a1b1
f2g4
b1c2
g4f2
c2b3
f2d3
b3a2
f4f3
a2a3
h3g3
a3a4
d3c1
a4b4
g3h2
b4a3
c1d3
a3b3
f3f2
b3a2
h2g3
a2a3
d3e5
a3a4
e5d7
a4b3
h6h5
b3c3
f2f1b
c3c2
g3g4
c2d1
f1h3
d1d2
d7c5
d2e1
c5b3
e1f2
g4h4
f2e3
b3d4
e3d3
h3e6
d3e4
d4c2
e4d3
e6d5
d3d2
c2d4
